uuid,source,vertex_count,face_count,joint_count,bone_count,category_label,fileType,fileIdentifier
a15809c7-5447-5a07-9c61-75349815fd4e,github,267,432,4,3,anatomical,fbx,https://github.com/ChoiHoYong/WASD/blob/075b4222fbc37cb41b807315025ead4dbab604e0/WASD_Unity/Assets/Suriyun/Castle Guard Archer/FBX/Weapon/BowMG.fbx
91d69f69-fbd7-54d3-a192-f0af44b5122b,github,3631,3564,58,57,"animal, anthropomorphic",fbx,https://github.com/edeke/Group1Project3/blob/338dfba97459bdadfe32a8acd6f280b38f03815d/UnityProject/Assets/Resources/GFX/Meshes/Characters/mesh_main_character_rigged.fbx
676ebbf6-2274-5867-977f-1e86e7db3182,github,4141,2190,16,15,anthropomorphic,fbx,https://github.com/TrampaAleksa/Futuristic-Jam/blob/f038dd5fb73983e0c97dbe24ec38c0ea6f6560ab/Assets/Game Jam/Models/Robot GJF/Mech_all_animation (1).fbx
2afdd271-3f21-5107-9062-2c66909da1ed,github,3959,5767,52,51,character,fbx,https://github.com/EasyVeryEasy/HalfLife-Portfolio/blob/327e0351c0fdb9651f842325f9e65fab2c4d4b76/Assets/Character/GordonFreeman/GordonFreeman.fbx
9ecce517-2f8c-531b-81ce-75d483e50cb6,github,515,784,13,12,anthropomorphic,gltf,https://github.com/xwc2021/mypage/blob/84ddd27ffb9496aa9ebfc594ac2beb26cab646cb/WebModelViewer/GLTF/E_act_move.gltf
3c52b850-105e-5127-a83c-f6d19581ddaa,github,8955,10109,6,5,weapon,gltf,https://github.com/rva20221/tugas-webxr-akmalzakia/blob/cdcd95217988b1ba3c8b165f9265c918640a66dd/models/simple_cannon/scene.gltf
039f79e4-87f8-55b0-90d9-86a00cfa8d0d,github,8863,14586,58,57,character,glb,https://github.com/Virtual-Library-ASE/Multiplayer/blob/1c57230f05fdef0f6ef97d1bce32485822574dbc/Assets/Ready Player Me/Avatars/63e6773d6f759e4d1df9156b/63e6773d6f759e4d1df9156b.glb
f9a4bc21-8d43-5332-8997-14f28217380a,github,99,120,5,4,plant,gltf,https://github.com/Valakonen/Laiturila-AR/blob/ef6ea78e12537005251fe3d998035bda72c4c0a7/3d/kehakukka.gltf
1b91d6d4-c9df-5709-b1bf-93b5d632656f,github,6066,6132,52,51,anthropomorphic,gltf,https://github.com/xristosgr/GameEngine/blob/e386ac4e1ee2bbb9c263c731da1f6f5b39f24f49/GameEngine/Data/Objects/robo/idle.gltf
63ee0b3b-ca6a-5a3e-b03e-489637849b7d,github,25176,46557,52,51,character,fbx,https://github.com/mattberg88/Avatars/blob/149a2ba89e783f22825d8bffd1ddbd28a099b414/romina/romina2.fbx
c137c2c5-355b-5297-91d7-3712aaed26cf,github,518,758,37,36,animal,dae,https://github.com/0ADMods/pre-colonial-mod/blob/27161978d2da5f64bfa7d6343bdd498becc47deb/art/meshes/skeletal/pronghorn.dae
e3cb7b39-b997-5e63-b17e-9beb5e10d662,github,3008,5012,23,22,animal,fbx,https://github.com/ms0680146/unity-dadaocheng-ar-vr/blob/5046177c7f7ca583836f9574d7b28e4fdda24345/Assets/DadaochengVRBow/Models/Fawn/Fawn.FBX
695db97a-4079-5838-8965-aa8a09aba0e0,github,2080,2098,34,33,character,fbx,https://github.com/OwNathan/Refugee/blob/1a90591ce36ed020382192d0f31f9fd9733e3de0/Assets/Raw/Assets/Characters/CHAR_PARTY_NIESHA/SK_char_npc_niesha_death_00.fbx
594d25ec-f804-56af-bdf3-e5a7e1d36730,github,6143,10606,52,51,character,fbx,https://github.com/igchesnok/DialogUnity/blob/0d01499e005e8db3c3a91e1582af492f91107638/Assets/External assets/Tramp/muro_@Sitting Laughing.fbx
41b38f5b-607c-5261-b8c1-2a8a9376bbd0,github,772,1040,7,6,anatomy,fbx,https://github.com/EnMod/Memory-Lane/blob/8aeccc804826eb3d7ae8b8629c2b2c5bd378398f/Assets/testrig 1.fbx
b2bd09d8-4828-557a-8283-a35a1d7ca8cb,github,4977,5713,57,56,character,dae,https://github.com/BigJIU/Space-Stranding/blob/3b9a6eb111d5fd3289ed33a878631e8c79c01fd2/Resources/Models/Astronaut/SK_astronaut.dae
5595da0c-e889-5ac3-a888-ee9fe739c620,github,7963,3651,40,39,"character, anthropomorphic",fbx,https://github.com/Bowkerdrew/Psychopomp/blob/42bc1cf98edc4c0424611a3cb8ddc1506729fe0b/Assets/Assets/Butcher@Great Sword Walk.fbx
a63961ff-d5f7-51c2-a646-5a04ea39d97d,github,12113,5378,20,19,character,fbx,https://github.com/AndreiPisica/GRWK_AUTOMATICA/blob/6ad94dcb23c6f4fdfedb6038fe4f57c6aff0ca33/KinectGame/KinectGame/KinectGameContent/SixthModel/FirstModel.FBX
d2bd89d4-9c2c-550d-9059-243fc2ac3cc7,github,3712,5482,55,54,"character, weapon",fbx,https://github.com/2BeCoder/Hero-Go-AR/blob/6f671c11e21ca5bc1e7a83197126bd0218c8e78e/Hero Go AR-源文件/Assets/LOL/jiansheng/Skin1.FBX
1796a1ec-2abc-5c16-b4f4-3c81ead91da3,github,3628,5514,52,51,character,gltf,https://github.com/ezshine/AwesomeSites-dddance.party/blob/979261e1fd9428dafa59b6932d2a9d33d406cb3b/models/motorbiker1/dance1.gltf
bfd251ba-ba98-5f04-9095-f6e73f26cc57,github,10542,9648,31,30,"anthropomorphic, mythical creature",fbx,https://github.com/FinnB0/ArchersRampage/blob/411c49caaae1b717c4b80345bff598b509577728/_3DObjects/Enemy/Scorpion/Scorpoin.fbx
7c74cc65-42cb-5442-a6cb-592f19778491,github,6768,10086,52,51,"toy, anthropomorphic",fbx,https://github.com/AliKaner/AlienMerge/blob/48236235f2c5d6f2c3fdd880a3afbdcd7269b3ee/Assets/Game/Models/karakter-6_rigged.fbx
5527c042-2885-5b49-8faf-347cd74a8022,github,4230,7524,28,27,anthropomorphic,fbx,https://github.com/chonchols/Battery-Life/blob/f029d128549c26481a095f04641bd9344cbd9f3b/Battery Life/Assets/GamePrefabs/rrrr.fbx
b4fc7092-38c9-5697-931a-53d41db75f3d,github,1873,2780,25,24,mythical creature,fbx,https://github.com/gdjyhjs/XHSJ/blob/98b9f07a2987f3caeefe0eafd76029f2293c50b2/XX/Assets/Model/530009/530009@Skin.FBX
c0a98b1c-4cc5-5027-8aa2-beb6105e91d0,github,33760,61238,46,45,"mythical creature, anthropomorphic",fbx,https://github.com/LeoVC1/Rune-Castle/blob/fad9c52903a8c99cd87dc8bf46fc90c94eaf83ca/Assets/AnaoLow_Fbx.fbx
2a5553b6-ec23-59a9-8a21-81a4088d67e8,github,148728,49576,52,51,tool,dae,https://github.com/BCshirdavani/NightGuards/blob/45d4c964f2dd764ff3483095eed817f9968c46fa/NightGuards/art.scnassets/Lucha/jumpJack.dae
62a5dd0e-d287-5d8c-a28b-5da9c34ed469,github,722,310,9,8,character,fbx,https://github.com/swordandhonor056/client/blob/05364b943d945a6bea2ca5dca170fa3efe59776f/A3_U3D_MAIN/Assets/res_src/scene/blsd_scene/fbx/blsd_shiti.FBX
f228ce31-aa55-59ea-be39-14ab73a05115,github,1434,2095,34,33,"character, anthropomorphic",glb,https://github.com/Adjam93/Character-Selector-Screen/blob/fcf7b1b3b3e2f54b487aed9789409d23c5a4b7d9/Characters/cortex.glb
c7b8a965-2132-51a8-a7c4-e1ecf189bbe0,github,1936,3188,61,60,"character, anthropomorphic",fbx,https://github.com/MetalGamesStudios/Balloon-Runner/blob/934cdf8b00444e4a9c149a92072d1a86435db684/Assets/AssetsPacks/Ultimate Hypercasual Characters ( 36 BodyTypes ) Vol.1/Models/Character_07.fbx
a2180b83-8b4b-5899-8b80-20a41ec4d4b9,github,1979,1773,28,27,character,fbx,https://github.com/GabinGuillot/Platformeur-GD/blob/3e2ef95db19ee86dcc7d02d0227e047101f03ed2/Assets/GameKit/Animations/SadSad.fbx
285d4d30-5aa9-5086-b501-d51bb2c60029,github,8132,9032,51,50,mythical creature,fbx,https://github.com/CK-G-O-A-T/Project-Checkmate/blob/efa1304af62d507231ec78af7a40dbab275104da/Assets/Game/200. Models/TutorialBossAnimation/_Legacy/Boss_Walk/Tutorial_Boss_Walk.fbx
d38ff884-07ad-5f0c-9a39-9b454c42db27,github,862,1526,18,17,"mythical creature, anthropomorphic",fbx,https://github.com/lrz0905/pose2carton_submit/blob/551a4c0bedfb5da5d951aed2439a8df9c3c8b6bf/source_data/1238.fbx
20364fe2-e6d8-52d6-9c49-2c9227be0cd4,github,1264,940,21,20,weapon,fbx,https://github.com/gdjyhjs/XHSJ/blob/98b9f07a2987f3caeefe0eafd76029f2293c50b2/XX/Assets/Model/131208/131208@Skin.FBX
3cd675c3-717a-5b75-841f-f871c4193138,github,2783,3780,27,26,anthropomorphic,fbx,https://github.com/nguyenhoanglam1402/foster-game/blob/c6d5d6c28d16fc8a1c3560a8ba686411b2fc68b6/Assets/Resource/Supercyan/Models/Office Workers/Office_worker_Boss_A.fbx
a74dc41b-cc6d-5c9f-9335-42efc5cb2cc9,github,2407,2502,30,29,character,fbx,https://github.com/hoshiyuki-tamako/atelier_online_data_unpack/blob/5b168372f5e96bd2f6ba52d88a7d0820d4f878c1/public/jp/models/items/body5013/body5013.fbx
bd78c14d-5848-5fae-bab7-5943394f6b0b,github,18842,25762,39,38,animal,fbx,https://github.com/Iodachi/Revive/blob/9e94279059cdc6f0e3abe2114451730bac7e6669/Assets/Level3/Wasp/UnityWaspAnimation.fbx
5c5716f8-415a-5a4a-82cb-c85817a8000a,github,994,334,16,15,animal,fbx,https://github.com/DJHStudent/Oppenheim/blob/7f491bbbb82f9e42b95db6beac6fb17d4e22dc6b/Assets/Models/PlayerModels/Gibbon/MonkeyFBX.fbx
d00b3086-e974-5741-834a-7f3e1988e458,github,1460,738,4,3,animal,blend,https://github.com/sky-haihai/Wind-It-Away/blob/6ce9387fc5394d74feaa3b8969c854cce51c1346/Assets/RoomAssets/cat/cat_src.blend
af0b6f94-1469-59f6-aeb7-9e39c8a1ab78,github,3173,5144,42,41,character,fbx,https://github.com/taulantxhakli/Olympic-Stadium-VR/blob/e471615b028a2be506c900245975fc948897fb17/Assets/Citizens PRO/Models/People 2.0/Female/granny02/granny02.FBX
04cb2355-d290-5e07-9641-cb0f7e54b409,github,2150,3046,31,30,anthropomorphic,fbx,https://github.com/zviznemte/PikminBloomAssets/blob/70499abf8306967c9f5e8d424a52440eaaa0e177/3D models/Decor Pikmins/Restaurant - Chef hat/Blue/Pik0100_00_Lod0.fbx
4367e173-7b7c-555e-8d17-8dbe06d3e094,github,2729,4072,52,51,character,fbx,https://github.com/Hatuls/CardMaga/blob/d742a121e0331068e70cef189097c84dfe95e151/Assets/Resources/Art/Models/Avatars/basic_v01.fbx
1f115cf5-0653-5825-a016-eb4e721105a5,github,2121,2606,44,43,"character, anthropomorphic",fbx,https://github.com/batumento/Alpha_Gun/blob/20a7547e87c1669c173a5b3bca227332dea0b8a1/Assets/Cartoon Character&Weapon pack/Character/Model&Textures&Materia/FXB_T/FXB_T.fbx
d7353fa4-f781-5e0b-b853-aaa469f08d23,github,2312,1196,66,65,character,fbx,https://github.com/LeeSM91/OfficeUnity/blob/a7d36811a11c6e5433b09b469ca4c6831faf8d72/Assets/polyperfect/Low Poly Animated People/- Models/Rigs/woman_basketball_player_Rig.fbx
7b98b7ca-84f0-5b96-995e-4ba70cded866,github,4000,1908,54,53,"mythical creature, anthropomorphic",fbx,https://github.com/akurama/Scorched-v2/blob/46ba9c88203b29b3288fdba60bac284a8f11fe9f/Scorched/Assets/Models/Player/Finished/Playermodel_2_animated_WITHSIDEWAYS_textured.fbx
56195d1f-950f-5898-acbf-52d2551f91c8,github,3564,4600,55,54,"toy, anthropomorphic",gltf,https://github.com/hjlld/modern-web-2019/blob/353ec6d285c92d560ea8edcf8778567a2fb45643/docs/Model/Mei/scene.gltf
782eee4d-21c5-5096-9e5b-e7e3dcc5d95f,github,5121,9292,52,51,character,fbx,https://github.com/ZhRaL/MilIdleNew/blob/61d9ba3257e82d46048de0aa434c13075d61b857/Assets/Blender/SoldierAssets/Walking(3).fbx
d0c0a3b0-5b19-55a1-870a-e8a4a3559cf9,github,2013,3236,52,51,"mythical creature, anthropomorphic",fbx,https://github.com/cafouti/Eglise5/blob/3e9ef7ebcfdd2930396c7d0fd3947f3dacde5ac3/Assets/01_Projet/03_PROPS/Chara/Monstre/Animation/SM_Monstre@Breathing Idle.fbx
69588a8e-a12b-5069-91ab-16325cb9acc4,github,899,1282,16,15,"sculpture, mythical creature",fbx,https://github.com/Invokeviolet/ActionGame/blob/6770e6957d04a0adcdb40dc1a218a6a296427d7f/Assets/Art/creature/monster/normal/lich/mon_darkpsychic/idle.FBX
566c9b96-7a09-51be-a251-9b2426cbdddd,github,11774,19315,53,52,"character, weapon",fbx,https://github.com/matte00954/Grand-Escape/blob/03117bca662a4422020201b02e5a3b53a7b8ba46/Grand Escape/Assets/Meshes/Enemies/MeleeEnemy.fbx
0bf33030-e6b7-50c5-9c8e-09cd20b82f48,github,1713,820,10,9,"anthropomorphic, animal",fbx,https://github.com/liurong8866/UnityRPG/blob/736ef9a49b5875857ae619608b8202d8fe9094a6/Assets/Art/monster/yingkewoniu/yingkewoniu@run.FBX
aa94436d-e0d9-5861-afbc-b16f16dd8fe1,github,1720,2316,56,55,"mythical creature, anthropomorphic",fbx,https://github.com/wxl-007/DragonBallNew/blob/333d691fe3ba72ac807fdf86f9e865f1bf2a7979/Assets/3D/Model/10133.FBX
b11ea18e-564a-5a05-82be-061e9d033b84,github,837,645,3,2,anthropomorphic,fbx,https://github.com/ck999999999/-try-git-mx/blob/8ff590ccf5a8c7fe92ebb3e0f92e12f0c3afdce1/client/MoXue/MoXue/Assets/Source_Effect/Equip/package_effect_equip30/Model/Hum_chibang_02.FBX
36afda1d-eba5-5094-8a00-b9f8fbf2f002,github,1045,1322,23,22,"character, anthropomorphic",fbx,https://github.com/DADIU-Group5/Mini-Project-1/blob/b41a8f20d3ca34c9b5f55b0943322e25268cd521/Assets/Resources/Models/hugo/hugoGeo.fbx
bb8e24af-abdf-534c-aa10-eff2c833ba38,github,7220,5612,26,25,"animal, anthropomorphic, toy",fbx,https://github.com/trungdestruction/chomanhngu/blob/df807fdae71a93258f815beead30c63bf142daec/Assets/Models/Pokemon-models/squirtle/squirtle_lv1_attack_gan.fbx
28fe0c5d-cda6-52e7-8561-ea5ee4833dfe,github,2168,1104,19,18,"character, anthropomorphic",blend,https://github.com/xenoturbellida/Escape/blob/3d872c995866779d98dae7708c7bb3f2453aa0f6/Escape From The Professor/Assets/Models/Characters/Girl.blend
5724ee69-3a83-5cf3-8170-a7fb4cdd12f7,github,1820,3070,34,33,animal,fbx,https://github.com/leorossi96/SAM-Activity/blob/c51727f2f506f7e333040f25cd0355f9049e2bb8/Progetto_AUI_unity/Assets/Prefabs/Dolphin/Mobile_Dolphin@TailWave.fbx
ac42f580-9d3e-56df-bac7-b6783b4f63fe,github,1815,3424,11,10,animal,fbx,https://github.com/rlymoody/The-Princesses-Battle/blob/e2ab5e8f4cda18252376ec48d8434579c5fbd585/Assets/fbx/Blue_whale.fbx
00a49ddb-4cab-59d7-b2e1-824b49864c1f,github,23076,44099,46,45,character,fbx,https://github.com/mucahitaktrk/GameJam/blob/92e8baffcbf6cb94684e33428d6a99cd8ed801a9/Assets/AnimasyonPolice/Running.fbx
b9fb7d60-f4d4-5f9d-868c-23ed65694707,github,2726,4434,32,31,anthropomorphic,fbx,https://github.com/RomanSharipov/Slim-Fat-Race/blob/86630a6e4dda73ab7d710164b3675b756b500951/Assets/Models/5char_rig/deerrig.fbx
76270d9d-9f33-5790-a4f4-578f95dc2068,github,3274,6544,32,31,animal,dae,https://github.com/scottpetrovic/bear-runner-godot/blob/89d922129aba9257cb05f703e99231b777da9386/meshes/Bear/bear-decimate.dae
149af3d8-6d7f-5c2b-8356-ffe547d17c06,github,2045,3244,17,16,mythical creature,fbx,https://github.com/trungdestruction/chomanhngu/blob/df807fdae71a93258f815beead30c63bf142daec/Assets/Models/Dragon_new_v3/FBX_Dragon_Water/Dragon_Water_1.fbx
0a892e8e-f60a-5779-8c20-917fbcf86e39,github,13010,13593,22,21,"character, anthropomorphic",fbx,https://github.com/Jandru1/Overcooked_X_Naruto/blob/79f50a65e4b1c7fab148c217237c444f84e4baf4/Overcooked/Assets/Models/Characters/naruto.fbx
9d972687-d6ac-5f6c-985a-6ef62d075bf5,github,776,1326,14,13,animal,fbx,https://github.com/dongfangliu/pytorch_fish/blob/b9d5fa31d88ba98e66cdcb0c14187ca503ab9a46/testObjs/angelfish.fbx
a69a5ade-cf89-5888-a0cb-53cf7866aafe,github,492,672,11,10,animal,gltf,https://github.com/haoyuan336/c3dlearn/blob/3d517d00b1186f3bacf3641b4c79709c0f8883ab/c3dtowerdefence/temp/asset-db/assets/fbx2gltf-860602b4-5e8b-4bec-892a-fbb19fc785af/out/out.gltf
dbf83b71-68b0-570a-8827-5f60615bee09,github,1216,1392,43,42,"character, clothing",glb,https://github.com/VuthySruy/Talou_007/blob/df2eea3cd64957449a98a564af8cca00928d1c77/Wearable Reference Models/Wearable Resources/base-avatars/upper_body/F_uBody_RollerOutfit/F_uBody_RollerOutfit.glb
df1d60ec-bb08-5053-9fb5-25fc92ee5ce3,github,2475,3834,34,33,character,fbx,https://github.com/SenSakuShiroiYuki/LMR/blob/230b0716d21dfad2f55468307fa7ec90ab2afad6/Assets/人物/N001_N382_ReLanJhe/N301-N382/N361-N370/FC_N365/FC_N365.fbx
d089455b-66c9-5c81-92dd-708b330712f7,github,2194,1114,29,28,character,fbx,https://github.com/kateyeziyang/VR-Campus/blob/ae90c4cf076eeb6fa09c01dc48d6965d79e3a977/NPC_Models/FBX/generic_male.fbx
06a9eede-0666-55d4-9efe-f41b5555b02d,github,2830,2998,31,30,character,fbx,https://github.com/hoshiyuki-tamako/atelier_online_data_unpack/blob/5b168372f5e96bd2f6ba52d88a7d0820d4f878c1/public/jp/models/items/body0140/body0140.fbx
b28e226e-b714-5882-855e-e4025b7d7735,github,7838,6736,22,21,"character, anthropomorphic",fbx,https://github.com/YoannRodrigo/CristalsOfEmpathy/blob/a92e15c1e0f142fcbd8ba4b0850a73f5f9503020/CristalsOfEmpathy/Assets/Meshes/Characters/Forain_3_TPOSE.fbx
b79fd0af-477f-55f1-9fcf-f4847c665f0d,github,45818,64915,52,51,character,glb,https://github.com/sippo796/ModelRepository/blob/36a535d3ce7c79bfe34225892a41ce88d0466b4a/wataru_hanajima.glb
ba3ab725-179f-5397-a70d-dc49cf8729a9,github,781,1047,48,47,mythical creature,fbx,https://github.com/Guo126/TopTop2/blob/e2a56662781045a2f047c32a92f539881a7350b6/Assets/Monster/dragonKing/run.FBX
ce55a5f7-fcd2-5dbd-839b-a0abc518952b,github,1474,904,24,23,animal,fbx,https://github.com/Sparkeagle2000/Dreamchild2/blob/014c29b3ec8bdb93622b9bebb50fd205ed2cc5e7/Assets/CheysAssets/Characters/Dog/Dog_Text.fbx
af8679fb-aa8f-5205-a12f-232a2ee7ea51,github,21417,41004,52,51,"character, anthropomorphic",fbx,https://github.com/get-rad/Unreal_FBX_Retarget/blob/83e95ac525e1c37e8206c8bc65ef1e1805468919/SK_RADiCAL_3-1_Mannequin.FBX
29892819-674e-506c-bbeb-9b1191030f6a,github,481,523,19,18,character,fbx,https://github.com/zangputi/UnityAds14/blob/3e9ea08bb4f8634e34b868d91c3380dff9cd190d/Assets/Characters/普通丧尸/普通丧尸Skin.fbx
12788da0-3d69-5a2f-87ae-7765e0bc0db4,github,12797,17676,28,27,"character, anthropomorphic",fbx,https://github.com/Midnightinc/2022-GGJ/blob/d1806806b88877b9a1bcac29e02bd6a20f5c989f/GGJ2022/Assets/Geometry/Angel_Low.fbx
164e9552-4fdc-5319-88c5-d6595463b5fe,github,18043,33302,66,65,"character, anthropomorphic",fbx,https://github.com/Aldruun/Unity-AgeOfGloryRTWP/blob/f1bf2f7772f21ccd4dd8195c96479fd097face1f/Assets/AoG Pack/Models/Characters/Human/Base Human/Base Female 2/base female.fbx
1f4d11b0-286f-5794-a135-01dda9911f46,github,2510,3327,86,85,mythical creature,fbx,https://github.com/apondlife/rats/blob/4e61cccc496fa35f25a8d9986b2a3c6aa4f86b22/ratloving/Assets/rat models/models-resource/Bone/Rat Creature/RatCreature.FBX
1f9a6f11-2536-5f22-aba5-c901081ccb9d,github,6188,8934,52,51,"character, anthropomorphic",fbx,https://github.com/ridonebahadir/Runner/blob/7ab854049fde74894d2a465f0de05b6c6cd53a7c/Runner/Assets/Animation/PVY732XP09EEGOY1E1RVYHG4E@Mutant Jumping.fbx
f2d60696-2a89-5ed0-823e-3ba1cf62846a,github,948,864,3,2,mythical creature,fbx,https://github.com/CieroCeramics/GGJ2022/blob/3fcddc072212a98f1e1321d7bba91bccbb46d997/Assets/Animations/A_CharacterAnim_JG (2).fbx
383d7371-1e7f-507d-a93a-9467efa61480,github,3848,6876,14,13,clothing,fbx,https://github.com/lewymd/TCG-Live-Cards/blob/25285ed9a93d4108d7e8abc4f1fd41b47f5a8384/Avatar/Base Model/Animator/upper_m_001/upper_m_001.fbx
583466be-6ab8-56ce-8bc3-ca603ba38e9d,github,143171,112133,40,39,character,fbx,https://github.com/Kool-Kidz-Kreative/SajberPunk-2022/blob/1781fcd2627793a71164309bd590000c7930018e/CutScenes/characters/alexvig/Falling.fbx
acaee302-7acd-583b-a37c-6df47b19a305,github,2525,1172,14,13,animal,fbx,https://github.com/eungyukm/UnityShaderGraphBasic/blob/ef81bf1d811e439881542aa34aa46fde6b32d750/ShaderGraph/Assets/Shark/Shark@FastIdle.fbx
6c1a53b6-4056-5222-b1f3-305d2656d33b,github,2070,3124,46,45,"character, anthropomorphic",fbx,https://github.com/paminicha/UnityAssign6/blob/1685384a03f1f8d1ff214c64841934e5bf580488/BVWassign6_Mixamo/Assets/Mixamo/finn1@T-Pose.fbx
bf68b993-8b0d-5ee7-aaec-8a6e05112bb3,github,23313,41052,60,59,"character, anthropomorphic",fbx,https://github.com/Hasdawan/230326/blob/1385b3597f56216b93dabaec043056f929a98095/Assets/[Resource]_Wankyu/ZModel_Ani/Katana/SK_Frank_RPG_Katana_Mannequin.FBX
ef786030-784c-596b-bf8f-416ac8b8465c,github,3772,5188,28,27,weapon,fbx,https://github.com/Joknaa/RedNeckRun/blob/d1c15773afcc46795fc7c176ea7ca9ae77ac807d/RedNeckRun/Assets/Characters/Player_RedNeck/Redneck-2/GallaciaSantos.FBX
904987d3-2635-50cb-8aa8-58eebf5ffc8a,github,3112,4720,34,33,anthropomorphic,fbx,https://github.com/ezgiksrci/Hypercasual-Games/blob/3737a9bdec75f4c3547b2214a81abe6a8f18c7bb/ArrowFest_Clone/Assets/FBXs/Idle.fbx
29a31d03-9329-52bc-a999-582c74d29455,github,2366,1472,34,33,anthropomorphic,fbx,https://github.com/iozzsab/UnityGameGBRepo/blob/36c3ddc48ca357f2675a3c48b0b9688634114a50/Assets/Model/EnemyFull@Strut Walking.fbx
71f4106b-cdeb-55cf-9fb1-644f5a24ee5e,github,623,728,28,27,"character, anthropomorphic",fbx,https://github.com/yngwie83/un_code_Example/blob/63b70259b59bfd10e532056ad1659b2c8479cf61/characterModle/NPC2/wuwang.fbx
eb04a49c-3491-59f7-8e89-aef6e39e5e54,github,27700,34226,28,27,"anthropomorphic, mythical creature",glb,https://github.com/la53rshark/tubby-cats/blob/0eae60e9d8a4f0d8908bcf7d7b1a6b5689158f79/18595/18595_hubs_animated.glb
5fa751ef-c0dc-52b2-8045-fd1b618e3b13,github,603,778,21,20,"character, scanned data",fbx,https://github.com/Daneelgames/twinstick/blob/fab862d649ffdce22a8b173e60e95a181e8e41d5/Assets/Models/Character/character@deadSit.fbx
6e974411-e50c-569b-88ea-3e5a0380e593,github,481,460,18,17,"character, weapon",glb,https://github.com/Nehliin/unnamed-rts/blob/ac8a129ceec55cc9ba7c9a940335b078e1791efd/assets/toon.glb
16c63b24-087c-5d95-a666-eadd98da649b,github,2421,3890,30,29,animal,fbx,https://github.com/sejui/VRgame/blob/482a156bb0a0d0949ad3d8a86940763ca6ff9b17/Assets/Assets_farm/Dog Pack/Dog-Dalmatian/Models/Dalmatian.fbx
d8304228-71b8-53b8-82d0-92d3884b0a25,github,5194,6138,39,38,"animal, anthropomorphic",fbx,https://github.com/simsora13/simsora13.github.io/blob/aa122367c43a36d98032ebcc8afd01dd16f6a4a6/High Fidelity/characters/me/Hyena 2.0 ben.fbx
92dc1629-0173-51b2-a302-37e4e89d433c,github,1565,1956,30,29,anthropomorphic,fbx,https://github.com/hoshiyuki-tamako/atelier_online_data_unpack/blob/5b168372f5e96bd2f6ba52d88a7d0820d4f878c1/public/jp/models/items/body9015/body9015.fbx
7342d814-7342-5943-8ed3-6a21a3f7989a,github,2301,2456,31,30,character,fbx,https://github.com/hoshiyuki-tamako/atelier_online_data_unpack/blob/5b168372f5e96bd2f6ba52d88a7d0820d4f878c1/public/jp/models/items/body0096/body0096.fbx
b018a863-0530-5ade-9d39-c1fbae12f145,github,2915,4460,75,74,"character, scanned data",glb,https://github.com/DESPEL/3dmodeltest/blob/17108b177435b63077465e2c77416beab3ee76e5/BlenderMale.glb
e0256487-79d8-51c4-8279-3ca764e8de22,github,37114,70324,52,51,character,fbx,https://github.com/tekh3999/tekh3999ar6.github.io/blob/45f1746d4b924e1adee976911bca38670535f96c/obj/models/GC_baked_cat.FBX
7984ee6a-c8e5-59c2-b430-49ed8bee0a8c,github,1430,2034,22,21,"character, anthropomorphic",fbx,https://github.com/Frelenk/Lift-Game/blob/f7aae07c2835b5a9b395a541e9bd49690e936666/Assets/Animations/Human/Praying.fbx
734621da-0a14-5ec1-9070-2d05a2863086,github,5234,8865,64,63,mythical creature,fbx,https://github.com/xreasler/TEAM15GDD/blob/bec47c283f03c03484813036b00784e27fcc8555/Assets/Resources/Mesh/Goblin/SM_EnemyGoblin.FBX
81385e64-7e51-56ec-ae79-4f65b7eb39ad,github,4891,2000,40,39,character,fbx,https://github.com/shirokonto/UrbanJungle/blob/164b6a127cc02ec18e92442f420d29b071ad3424/Urban Jungle/Assets/Features/City_Namespace/PolygonCity/Characters/BusinessWoman/BusinessWoman@Idle.fbx
9aea54d7-35f8-5d4d-b873-baec4ccc36f0,github,4054,7170,51,50,"character, anthropomorphic",fbx,https://github.com/coolsac32/EFAR/blob/e7abfe2de7ca9e0a8b9fbbec3761ab3a6af542a3/EyelndFeevrAR/Assets/3D Models/boy.fbx
79fda142-4e34-56f4-b236-f5a2acc3480b,github,7568,12626,52,51,"mythical creature, anthropomorphic",fbx,https://github.com/IgnacioIngold/Seminario/blob/b24147a42714d42ca979ba2ec460c244003d9948/aztek souls/Assets/3rd-Party/Enemies/Boss/Boss14.fbx
f84a66ba-589a-590a-943b-23592018ac56,github,6248,10206,51,50,"character, anthropomorphic, weapon",fbx,https://github.com/Terralux/Summoner/blob/6c67c93ccce8e0cf251c99cd0fcf7327bb56aaf6/Summoner/Assets/Graphics/Characters/Test/Animations/running_slide.fbx
8e12c813-c06c-5380-9aed-8a6848a1807f,github,3612,1706,28,27,character,fbx,https://github.com/fox1989/LWRP_Test/blob/b9089dd1ffb2d9da109684fd665c30b2c8637ab7/Assets/FTK_Assets/Animator/enBasey/enBasey.fbx
301f5570-64c6-5f0c-a11a-317391c5aa59,github,3727,4252,48,47,character,fbx,https://github.com/BrendanGasparin/Karting-Microgame/blob/175fd7c26b6524763d2a88f416e4862546d5dc93/Assets/AddOns/MgKarting_CatRacer/Models/CatRacer_Body.fbx
